mainFrameColor,42,2,10
jButton1,10,17,13
jButton2,2,1,5
jButton3,9,11,5
jButton4,10,0,30
jButton5,33,12,5
jButton6,0,21,2
jButton7,13,8,9
jButton8,11,17,12
jButton9,10,15,5
jButton10,2,1,12
jButton11,18,16,9
jButton12,34,6,6
jButton13,26,0,9
jButton14,9,37,4
jButton15,11,0,16
jButton16,10,5,14
jButton17,3,22,25
jButton18,6,31,5
jTextField1,1,8,9
jTextField1TextColor,3,172,3
jLabel1,32,0,7
jPanel1,22,23,9
jPanel2,9,9,10
jPanel3,11,7,18
jPanel4,5,26,2
jPanel5,3,13,16
