mainFrameColor,6,5,7
jButton1,2,16,26
jButton2,8,0,19
jButton3,28,4,9
jButton4,17,34,2
jButton5,12,0,6
jButton6,25,23,7
jButton7,44,4,13
jButton8,35,7,1
jButton9,14,3,0
jButton10,11,16,2
jButton11,4,25,28
jButton12,1,34,2
jButton13,15,2,15
jButton14,29,4,5
jButton15,29,7,6
jButton16,3,20,11
jButton17,26,6,17
jButton18,3,25,9
jTextField1,33,6,8
jTextField1TextColor,0,133,2
jLabel1,1,1,3
jPanel1,3,43,10
jPanel2,20,0,14
jPanel3,25,6,1
jPanel4,11,14,16
jPanel5,2,52,5
