197.5499857782861,197.52586108443776,197.52586108443776,197.52518078375547,197.52518078375547,197.52518078375547,197.49900040947804,197.49900040947804,197.49900040947804,197.41584568961406,197.33777077451634,197.2389269695226,197.23147077535535,197.23147077535535,197.23147077535535,197.20514003928844,197.1895267225712,197.1895267225712,192.568547353548,192.567817726957,192.567817726957,159.81687322221964,159.81687322221964,159.81687322221964,159.76211846383458,159.76211846383458,159.76211846383458,159.76211846383458,159.74063799688727,159.74063799688727,159.74063799688727,159.74063799688727,159.74063799688727,157.95709652778808,157.95709652778808,157.95709652778808,157.95709652778808,157.95709652778808,157.82133091346418,157.82133091346418,157.82133091346418,157.82133091346418,157.20826546050225,157.20826546050225,157.13055191197805,157.13055191197805,157.13055191197805,157.13055191197805,157.13055191197805,157.13055191197805,157.13055191197805,157.11630977256377,157.11630977256377,157.11630977256377,157.0601080012687,157.0601080012687,157.0601080012687,157.0601080012687,157.0601080012687,157.0601080012687,157.0601080012687,157.0300207617064,157.0300207617064,157.0300207617064,156.9389815756463,156.9389815756463,156.93295121794785,156.93295121794785,156.93295121794785,156.65344367713396,156.64856236421488,156.64856236421488,156.64856236421488,156.64856236421488,156.01859765846498,156.01859765846498,156.01859765846498,156.01859765846498,156.01859765846498,131.15305691834922,131.15305691834922,131.15305691834922,131.15305691834922,130.93263923321737,130.93263923321737,130.93263923321737,130.93263923321737,130.93263923321737,130.93263923321737,130.92747866425466,130.92747866425466,130.92747866425466,130.92747866425466,130.92747866425466,130.87475680866794,130.87475680866794,130.87475680866794,130.87475680866794,130.87475680866794,130.87475680866794,130.87475680866794,130.87475680866794,130.84982497196194,130.84982497196194,130.84982497196194,130.84982497196194,130.7976198340736,130.7976198340736,130.7976198340736,130.7976198340736,130.7976198340736,130.7976198340736,130.7976198340736,130.7976198340736,130.7976198340736,130.7976198340736,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.6608212630995,130.65974940337475,130.65974940337475,130.65974940337475,130.65810181527763,130.65810181527763,130.65810181527763,130.65810181527763,130.6514051824575,130.6514051824575,130.6514051824575,130.64125305008196,130.64125305008196,130.64125305008196,130.64125305008196,130.61207087387186,130.61207087387186,130.61207087387186,130.5965805436998,130.5965805436998,130.5965805436998,130.5965805436998,130.5965805436998,130.5965805436998,130.5965805436998,130.5965805436998,130.5965805436998,130.5965805436998,130.55496495180725,130.55496495180725,130.55496495180725,130.32003726892262,130.32003726892262,130.32003726892262,130.32003726892262,130.32003726892262,130.32003726892262,130.30917596930703,130.30917596930703,130.30917596930703,130.30917596930703,130.30917596930703,130.30917596930703,130.30917596930703,130.30870761462364,130.30870761462364,130.30870761462364,130.30870761462364,130.30870761462364,130.30870761462364,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.29228893482525,130.2383754293247,130.2383754293247,130.2383754293247,130.2383754293247,130.2383754293247,130.2383754293247,130.2383754293247,130.2383754293247,130.23288859528444,130.23288859528444,130.23288859528444,130.23288859528444,130.23288859528444,130.23288859528444,130.23288859528444,130.23288859528444,130.23288859528444,130.23288859528444,130.23288859528444,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21926451456216,130.21647430860742,130.21647430860742,130.21647430860742,130.21647430860742,130.21647430860742,130.21647430860742,130.20257133645634,130.20257133645634,130.20257133645634,130.20257133645634,130.20257133645634,130.20257133645634,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.20190012424152,130.17578417652228,130.17578417652228,130.17578417652228,130.17578417652228,130.17578417652228,130.17578417652228,130.17578417652228,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.13957532921054,130.07857577351479,130.07857577351479,130.07857577351479,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06495558089858,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.06091064987663,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,130.05731336978502,129.9528032526145,129.9528032526145,129.94420303643162,129.94420303643162,129.94420303643162,129.94420303643162,129.94420303643162,129.94420303643162,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.9385308153432,129.6252092137103,129.6252092137103,129.6252092137103,129.6252092137103,129.6252092137103,129.6252092137103,129.6252092137103,129.6252092137103,129.6252092137103,129.6252092137103,129.58768801628423,129.58768801628423,129.58768801628423,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.5830493403108,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.53277135838658,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.5327648719044,129.52203716865742,129.52203716865742,129.52203716865742,129.52203716865742,129.52203716865742,129.52203716865742,129.52203716865742,129.52203716865742,129.52203716865742,129.52203716865742,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.50682030595252,129.5040220148551,129.48469399528364,129.48469399528364,129.48469399528364,129.48383612967612,129.48383612967612,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,129.48006691566044,128.51215877657305,128.51215877657305,128.51215877657305,128.51215877657305,128.51215877657305,128.51215877657305,128.51215877657305,128.51215877657305,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46909577488276,128.46447442514705,128.46447442514705,128.46447442514705,128.46447442514705,126.88409769986941,126.88409769986941,126.88409769986941,126.88409769986941,126.88409769986941,126.88409769986941,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87852408495337,126.87610962960609,126.87610962960609,126.87610962960609,126.87610962960609,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.83558296690286,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.82075987489081,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.79679291289078,126.78251031993005,126.78251031993005,126.78251031993005,126.78251031993005,126.78251031993005,126.78251031993005,126.78251031993005,126.76789251757378,126.76789251757378,126.76789251757378,126.76789251757378,126.76789251757378,126.76789251757378,126.76789251757378,126.76789251757378,126.76789251757378,126.76789251757378,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.7652283021545,126.74562605887355,126.74562604983933,126.74562604983933,126.74562604983933,126.74562604983933,126.74562604983933,126.74562604983933,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.73686817177543,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.72366271298733,126.71733421604047,126.71733421604047,126.71733421604047,126.71733421604047,126.71733421604047,126.71733421604047,126.71733421604047,126.71733421604047,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.69444334408217,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.68431769483418,126.6776969781407,126.6776969781407,126.6595495448377,126.6595495448377,126.65439489173167,
