1.500380283477E12,683136.0,1.500384831754E12,894032.0,1.500389375805E12,976576.0,1.500393929874E12,1110400.0
1.500380283727E12,691168.0,1.500384831995E12,930768.0,1.500389376042E12,1012160.0,1.500393930119E12,1145344.0
1.50038028397E12,700960.0,1.50038483225E12,944416.0,1.500389376296E12,1029040.0,1.500393930383E12,1218528.0
1.500380284225E12,710192.0,1.500384832502E12,981136.0,1.500389376549E12,1052688.0,1.500393930627E12,1241808.0
1.500380284479E12,726272.0,1.500384832747E12,992112.0,1.500389376805E12,1065424.0,1.500393930878E12,1278400.0
1.500380284722E12,734912.0,1.500384833001E12,1004192.0,1.500389377049E12,1089712.0,1.500393931129E12,1296656.0
1.500380284977E12,745504.0,1.500384833258E12,1026160.0,1.500389377298E12,1100912.0,1.500393931382E12,1336112.0
1.500380285228E12,754848.0,1.500384833507E12,1040368.0,1.500389377546E12,1135888.0,1.500393931631E12,1354160.0
1.500380285481E12,780992.0,1.500384833747E12,1078608.0,1.500389377795E12,1152512.0,1.500393931873E12,1394368.0
1.500380285728E12,795568.0,1.500384834003E12,1091232.0,1.500389378052E12,1172256.0,1.500393932131E12,1427600.0
1.500380285971E12,803232.0,1.500384834253E12,1127936.0,1.500389378296E12,1198384.0,1.500393932376E12,1446448.0
1.500380286229E12,830000.0,1.500384834503E12,1139024.0,1.500389378551E12,1210880.0,1.500393932632E12,1482976.0
1.500380286478E12,835856.0,1.500384834755E12,1155504.0,1.500389378796E12,1250128.0,1.500393932879E12,1503760.0
1.500380286731E12,844656.0,1.500384834997E12,1177504.0,1.500389379053E12,1264592.0,1.50039393313E12,1547552.0
1.500380286981E12,856176.0,1.500384835254E12,1189856.0,1.500389379309E12,1297344.0,1.500393933386E12,1564576.0
1.500380287234E12,861824.0,1.500384835506E12,1225856.0,1.500389379549E12,1310064.0,1.500393933629E12,1591856.0
1.50038028748E12,884320.0,1.500384835753E12,1237904.0,1.500389379804E12,1326672.0,1.500393933884E12,1624000.0
1.500380287728E12,892160.0,1.500384836005E12,1258016.0,1.500389380048E12,1349696.0,1.500393934128E12,1645056.0
1.500380287982E12,914256.0,1.500384836254E12,1284272.0,1.500389380305E12,1362400.0,1.500393934379E12,1691616.0
1.500380288231E12,920016.0,1.500384836502E12,1296528.0,1.50038938055E12,1397856.0,1.500393934635E12,1710128.0
1.500380288481E12,926032.0,1.500384836757E12,1336016.0,1.500389380804E12,1412528.0,1.500393934876E12,1754880.0
1.500380288733E12,939072.0,1.500384836996E12,1348144.0,1.500389381044E12,1431024.0,1.500393935123E12,1771392.0
1.500380288977E12,947392.0,1.500384837258E12,1387344.0,1.500389381299E12,1462928.0,1.50039393538E12,1789648.0
1.50038028923E12,977152.0,1.500384837511E12,1397680.0,1.500389381553E12,1479840.0,1.500393935624E12,1822000.0
1.500380289478E12,983040.0,1.50038483775E12,1419856.0,1.500389381797E12,1505232.0,1.500393935883E12,1841248.0
1.500380289733E12,1011248.0,1.500384837998E12,1441072.0,1.500389382055E12,1516256.0,1.500393936124E12,1882512.0
1.500380289974E12,1015664.0,1.500384838254E12,1453552.0,1.500389382297E12,1552992.0,1.500393936382E12,1903088.0
1.50038029023E12,1021168.0,1.500384838505E12,1485312.0,1.500389382553E12,1564304.0,1.500393936633E12,1946064.0
1.500380290477E12,1034784.0,1.500384838751E12,1498224.0,1.5003893828E12,1592000.0,1.50039393688E12,1966736.0
1.500380290727E12,1040496.0,1.500384838999E12,1526016.0,1.500389383044E12,1614496.0,1.500393937123E12,1984976.0
1.500380290971E12,1069248.0,1.500384839254E12,1547424.0,1.500389383303E12,1630256.0,1.500393937374E12,2030176.0
1.500380291231E12,1073648.0,1.500384839503E12,1562688.0,1.500389383549E12,1664832.0,1.500393937634E12,2047232.0
1.500380291481E12,1082192.0,1.500384839754E12,1589440.0,1.500389383799E12,1677264.0,1.500393937878E12,2087744.0
1.500380291731E12,1093344.0,1.500384840006E12,1605776.0,1.500389384049E12,1718208.0,1.500393938126E12,2103792.0
1.500380291974E12,1121232.0,1.500384840249E12,1646400.0,1.500389384297E12,1729504.0,1.500393938373E12,2145248.0
1.500380292231E12,1142720.0,1.500384840503E12,1659120.0,1.500389384555E12,1742272.0,1.500393938626E12,2181952.0
1.500380292478E12,1150112.0,1.500384840755E12,1681328.0,1.500389384801E12,1764672.0,1.500393938883E12,2199808.0
1.500380292733E12,1178672.0,1.500384841007E12,1702944.0,1.500389385048E12,1780784.0,1.500393939122E12,2246368.0
1.500380292982E12,1183248.0,1.500384841252E12,1715392.0,1.500389385304E12,1811936.0,1.500393939381E12,2263536.0
1.500380293227E12,1196464.0,1.500384841497E12,1752240.0,1.50038938555E12,1828976.0,1.50039393963E12,2312288.0
1.500380293475E12,1205712.0,1.50038484175E12,1770432.0,1.500389385803E12,1866272.0,1.500393939876E12,2329376.0
1.500380293725E12,1211760.0,1.500384842004E12,1804704.0,1.500389386049E12,1877920.0,1.500393940131E12,2353232.0
1.500380293977E12,1227888.0,1.500384842249E12,1820112.0,1.5003893863E12,1890288.0,1.50039394038E12,2390544.0
1.500380294227E12,1234080.0,1.500384842504E12,1842896.0,1.500389386548E12,1912928.0,1.500393940634E12,2412976.0
1.500380294477E12,1247600.0,1.50038484276E12,1866176.0,1.500389386801E12,1925600.0,1.500393940874E12,2454960.0
1.50038029473E12,1256656.0,1.500384843001E12,1876880.0,1.500389387053E12,1956080.0,1.500393941127E12,2473824.0
1.500380294974E12,1269728.0,1.50038484324E12,1906976.0,1.500389387303E12,1968624.0,1.500393941381E12,2503664.0
1.500380295227E12,1288592.0,1.500384843502E12,1918720.0,1.50038938755E12,1990480.0,1.500393941629E12,2539776.0
1.500380295481E12,1297808.0,1.500384843752E12,1940384.0,1.500389387802E12,2020176.0,1.500393941882E12,2557456.0
1.500380295733E12,1316128.0,1.500384844002E12,1964704.0,1.500389388045E12,2033008.0,1.500393942119E12,2598896.0
1.50038029597E12,1326224.0,1.500384844252E12,1976848.0,1.5003893883E12,2083952.0,1.500393942372E12,2617728.0
1.500380296231E12,1332080.0,1.500384844508E12,2012496.0,1.500389388556E12,2096496.0,1.500393942625E12,2665632.0
1.500380296481E12,1342416.0,1.500384844752E12,2031680.0,1.500389388808E12,2130640.0,1.500393942878E12,2681824.0
1.500380296726E12,1348080.0,1.500384845001E12,2071824.0,1.500389389057E12,2141840.0,1.50039394313E12,2710208.0
1.500380296975E12,1372016.0,1.500384845255E12,2082864.0,1.500389389299E12,2166416.0,1.500393943374E12,2746496.0
1.500380297227E12,1376752.0,1.500384845493E12,2099712.0,1.500389389549E12,2189776.0,1.50039394363E12,2763744.0
1.500380297473E12,1396864.0,1.500384845752E12,2125856.0,1.500389389794E12,2206288.0,1.500393943872E12,2809680.0
1.500380297727E12,1408416.0,1.500384846001E12,2139184.0,1.500389390048E12,2241168.0,1.500393944128E12,2829888.0
1.500380297979E12,1419616.0,1.500384846256E12,2175696.0,1.500389390301E12,2255104.0,1.500393944376E12,2877296.0
1.500380298227E12,1429792.0,1.500384846503E12,2188368.0,1.50038939055E12,2283024.0,1.500393944634E12,2893360.0
1.500380298475E12,1435312.0,1.50038484675E12,2228592.0,1.500389390799E12,2313968.0,1.500393944879E12,2913952.0
1.500380298723E12,1453648.0,1.500384847001E12,2244240.0,1.500389391051E12,2334448.0,1.500393945126E12,2945904.0
1.500380298989E12,1458864.0,1.500384847263E12,2256560.0,1.5003893913E12,2376880.0,1.500393945376E12,2968672.0
1.500380299228E12,1470320.0,1.500384847491E12,2294832.0,1.50038939155E12,2388064.0,1.500393945633E12,3010288.0
1.500380299478E12,1480608.0,1.50038484775E12,2307216.0,1.500389391799E12,2429584.0,1.500393945875E12,3027152.0
1.500380299729E12,1489824.0,1.500384848E12,2340448.0,1.500389392049E12,2445024.0,1.500393946131E12,3050896.0
1.50038029998E12,1517568.0,1.500384848245E12,2352960.0,1.500389392305E12,2461360.0,1.500393946383E12,3082864.0
1.500380300284E12,1528016.0,1.500384848502E12,2369152.0,1.500389392554E12,2483952.0,1.500393946631E12,3107568.0
1.500380300467E12,1559216.0,1.500384848754E12,2396336.0,1.5003893928E12,2497088.0,1.500393946875E12,3150464.0
1.500380300731E12,1564928.0,1.500384848993E12,2412624.0,1.50038939305E12,2536064.0,1.500393947133E12,3168832.0
1.500380300975E12,1581648.0,1.500384849254E12,2443568.0,1.500389393303E12,2547184.0,1.500393947383E12,3209728.0
1.500380301227E12,1592144.0,1.500384849502E12,2458928.0,1.500389393553E12,2582544.0,1.500393947626E12,3228384.0
1.500380301481E12,1600496.0,1.50038484975E12,2492208.0,1.500389393802E12,2593936.0,1.500393947878E12,3245600.0
1.500380301731E12,1622768.0,1.500384849999E12,2505904.0,1.500389394055E12,2610224.0,1.500393948128E12,3278192.0
1.500380301975E12,1627280.0,1.500384850253E12,2519168.0,1.500389394299E12,2632624.0,1.500393948382E12,3295600.0
1.500380302233E12,1655296.0,1.500384850506E12,2541120.0,1.500389394552E12,2648816.0,1.500393948625E12,3340368.0
1.500380302486E12,1659984.0,1.500384850752E12,2557552.0,1.500389394804E12,2678624.0,1.500393948882E12,3357376.0
1.500380302729E12,1669616.0,1.500384850999E12,2591552.0,1.500389395046E12,2694320.0,1.500393949131E12,3410896.0
1.500380302974E12,1685312.0,1.500384851259E12,2606336.0,1.500389395299E12,2712016.0,1.500393949375E12,3427120.0
1.500380303228E12,1691408.0,1.5003848515E12,2635184.0,1.500389395549E12,2734560.0,1.500393949631E12,3444528.0
1.500380303484E12,1712848.0,1.500384851751E12,2646272.0,1.500389395806E12,2747280.0,1.500393949882E12,3481648.0
1.500380303734E12,1719344.0,1.500384852005E12,2660576.0,1.500389396048E12,2770320.0,1.50039395013E12,3499024.0
1.500380303975E12,1740416.0,1.500384852254E12,2682560.0,1.500389396296E12,2782448.0,1.500393950381E12,3548880.0
1.500380304233E12,1751008.0,1.500384852501E12,2694672.0,1.500389396554E12,2817376.0,1.500393950632E12,3569792.0
1.500380304479E12,1761104.0,1.500384852755E12,2728240.0,1.500389396799E12,2833024.0,1.500393950882E12,3602912.0
1.500380304728E12,1783456.0,1.500384853E12,2747008.0,1.500389397055E12,2848752.0,1.500393951122E12,3635600.0
1.500380304977E12,1789488.0,1.500384853252E12,2770608.0,1.500389397305E12,2871872.0,1.500393951382E12,3652848.0
1.500380305232E12,1817216.0,1.50038485351E12,2794784.0,1.500389397555E12,2919296.0,1.500393951642E12,3698800.0
1.500380305475E12,1821952.0,1.500384853752E12,2808768.0,1.500389397798E12,2972336.0,1.500393951879E12,3722208.0
1.500380305731E12,1829072.0,1.500384853995E12,2841488.0,1.500389398053E12,2985104.0,1.500393952121E12,3801152.0
1.500380305978E12,1838560.0,1.500384854254E12,2852432.0,1.5003893983E12,3021760.0,1.500393952384E12,3817328.0
1.500380306231E12,1848528.0,1.500384854502E12,2887920.0,1.500389398551E12,3037360.0,1.500393952631E12,3846848.0
1.50038030648E12,1870400.0,1.500384854755E12,2899760.0,1.500389398803E12,3050080.0,1.500393952882E12,3883936.0
1.500380306733E12,1878976.0,1.500384855001E12,2920928.0,1.500389399056E12,3078016.0,1.500393953128E12,3900352.0
1.500380306973E12,1898080.0,1.500384855257E12,2948704.0,1.500389399307E12,3091616.0,1.500393953385E12,3946016.0
1.500380307227E12,1908000.0,1.500384855498E12,2963072.0,1.500389399558E12,3125712.0,1.500393953631E12,3961744.0
1.500380307465E12,1931872.0,1.500384855749E12,3002608.0,1.500389399804E12,3139536.0,1.500393953882E12,4009024.0
1.500380307722E12,1966464.0,1.500384856001E12,3014192.0,1.500389400045E12,3169440.0,1.500393954131E12,4027360.0
1.500380307981E12,1972880.0,1.500384856258E12,3045856.0,1.500389400301E12,3200640.0,1.500393954384E12,4044464.0
1.500380308233E12,1992384.0,1.500384856504E12,3056368.0,1.500389400556E12,3213040.0,1.500393954633E12,4077680.0
1.500380308481E12,2000400.0,1.500384856752E12,3071936.0,1.500389400807E12,3239952.0,1.50039395488E12,4095104.0
1.500380308734E12,2014880.0,1.500384857003E12,3094144.0,1.500389401053E12,3257072.0,1.500393955134E12,4134032.0
1.50038030898E12,2024352.0,1.500384857253E12,3106528.0,1.500389401303E12,3293408.0,1.500393955383E12,4151888.0
1.500380309229E12,2034048.0,1.500384857501E12,3137936.0,1.500389401557E12,3304656.0,1.500393955634E12,4184608.0
1.500380309481E12,2055840.0,1.500384857755E12,3150064.0,1.500389401807E12,3324944.0,1.500393955885E12,4218464.0
1.50038030973E12,2061824.0,1.500384858005E12,3174592.0,1.500389402052E12,3356096.0,1.500393956131E12,4239648.0
1.500380309981E12,2088240.0,1.500384858254E12,3200128.0,1.5003894023E12,3369040.0,1.500393956386E12,4282480.0
1.500380310231E12,2095904.0,1.500384858502E12,3215824.0,1.500389402556E12,3408752.0,1.500393956636E12,4304320.0
1.500380310476E12,2103376.0,1.500384858754E12,3247968.0,1.500389402806E12,3421360.0,1.500393956876E12,4353568.0
1.500380310731E12,2122592.0,1.500384859003E12,3260928.0,1.500389403059E12,3457712.0,1.500393957132E12,4371536.0
1.500380310982E12,2129328.0,1.50038485925E12,3293568.0,1.500389403304E12,3471312.0,1.50039395738E12,4395104.0
1.50038031123E12,2157168.0,1.500384859503E12,3305888.0,1.500389403555E12,3489360.0,1.500393957633E12,4427552.0
1.500380311481E12,2163792.0,1.500384859755E12,3327760.0,1.5003894038E12,3513152.0,1.50039395788E12,4444656.0
1.500380311731E12,2178800.0,1.500384860001E12,3349408.0,1.500389404056E12,3525728.0,1.500393958129E12,4487920.0
1.500380311981E12,2184864.0,1.500384860256E12,3361840.0,1.50038940431E12,3558064.0,1.500393958392E12,4505568.0
1.500380312226E12,2195376.0,1.500384860503E12,3409968.0,1.500389404554E12,3571008.0,1.500393958629E12,4556000.0
1.500380312473E12,2209408.0,1.500384860753E12,3420896.0,1.500389404805E12,3592736.0,1.500393958882E12,4573600.0
1.500380312732E12,2214432.0,1.500384860997E12,3447344.0,1.500389405054E12,3616608.0,1.500393959131E12,4595792.0
1.50038031297E12,2236144.0,1.500384861255E12,3468816.0,1.5003894053E12,3631600.0,1.500393959381E12,4627904.0
1.50038031323E12,2241264.0,1.500384861498E12,3486944.0,1.500389405553E12,3662448.0,1.500393959626E12,4645376.0
1.500380313481E12,2252832.0,1.500384861753E12,3508768.0,1.500389405804E12,3676848.0,1.500393959882E12,4690800.0
1.500380313732E12,2267696.0,1.500384861999E12,3526016.0,1.500389406048E12,3723776.0,1.500393960119E12,4707632.0
1.500380313976E12,2277056.0,1.500384862256E12,3554288.0,1.500389406303E12,3736064.0,1.500393960381E12,4728224.0
1.500380314234E12,2302352.0,1.500384862489E12,3590576.0,1.500389406559E12,3756672.0,1.50039396063E12,4765696.0
1.50038031448E12,2308960.0,1.500384862751E12,3623888.0,1.500389406808E12,3779056.0,1.500393960884E12,4786784.0
1.500380314729E12,2326512.0,1.500384863007E12,3646176.0,1.500389407051E12,3791072.0,1.500393961129E12,4838240.0
1.500380314976E12,2330944.0,1.500384863257E12,3658304.0,1.500389407304E12,3829504.0,1.500393961382E12,4858816.0
1.50038031523E12,2342336.0,1.5003848635E12,3691232.0,1.500389407557E12,3845632.0,1.500393961634E12,4911440.0
1.500380315479E12,2351504.0,1.500384863753E12,3708144.0,1.500389407803E12,3881632.0,1.500393961884E12,4929152.0
1.500380315727E12,2357040.0,1.500384864002E12,3748224.0,1.50038940805E12,3895872.0,1.500393962131E12,4955664.0
1.500380315974E12,2373424.0,1.500384864255E12,3763328.0,1.500389408302E12,3908528.0,1.500393962377E12,4994304.0
1.500380316232E12,2379088.0,1.500384864505E12,3782272.0,1.50038940855E12,3931424.0,1.500393962633E12,5013760.0
1.50038031648E12,2395440.0,1.500384864756E12,3804448.0,1.500389408803E12,3947568.0,1.500393962882E12,5057552.0
1.500380316731E12,2401760.0,1.500384865007E12,3820112.0,1.500389409057E12,3977328.0,1.500393963131E12,5074656.0
1.500380316975E12,2409344.0,1.500384865257E12,3857920.0,1.500389409307E12,3989904.0,1.500393963381E12,5118416.0
1.500380317231E12,2419408.0,1.500384865507E12,3870752.0,1.500389409558E12,4034368.0,1.500393963636E12,5134560.0
1.500380317479E12,2429760.0,1.500384865755E12,3901952.0,1.500389409804E12,4046688.0,1.500393963884E12,5155616.0
1.500380317735E12,2448912.0,1.500384866004E12,3918128.0,1.500389410056E12,4059104.0,1.500393964127E12,5194560.0
1.500380317975E12,2456896.0,1.500384866254E12,3930160.0,1.500389410301E12,4092832.0,1.500393964385E12,5212032.0
1.500380318231E12,2470384.0,1.500384866508E12,3957248.0,1.50038941055E12,4105456.0,1.500393964633E12,5255696.0
1.500380318486E12,2490016.0,1.500384866755E12,3968432.0,1.500389410803E12,4141120.0,1.500393964884E12,5272800.0
1.500380318725E12,2497664.0,1.500384867001E12,3997456.0,1.500389411042E12,4157296.0,1.500393965124E12,5313856.0
1.500380318977E12,2520704.0,1.500384867255E12,4008752.0,1.500389411304E12,4170896.0,1.500393965373E12,5350640.0
1.50038031923E12,2533216.0,1.500384867494E12,4034176.0,1.500389411551E12,4197648.0,1.500393965626E12,5367440.0
1.500380319481E12,2550304.0,1.500384867752E12,4056816.0,1.500389411801E12,4210224.0,1.500393965883E12,5413408.0
1.500380319729E12,2556160.0,1.500384867998E12,4069680.0,1.500389412054E12,4249616.0,1.500393966128E12,5430736.0
1.500380319979E12,2568960.0,1.500384868257E12,4108320.0,1.500389412303E12,4261408.0,1.50039396638E12,5477952.0
1.500380320233E12,2578416.0,1.500384868501E12,4120560.0,1.500389412551E12,4295376.0,1.500393966629E12,5494160.0
1.500380320484E12,2584384.0,1.500384868753E12,4156464.0,1.500389412808E12,4309792.0,1.500393966882E12,5511360.0
1.500380320731E12,2609200.0,1.500384869004E12,4167408.0,1.500389413053E12,4330192.0,1.500393967125E12,5548256.0
1.500380320981E12,2617376.0,1.500384869254E12,4186800.0,1.500389413306E12,4357312.0,1.50039396738E12,5569664.0
1.50038032123E12,2639744.0,1.500384869505E12,4213664.0,1.500389413557E12,4369888.0,1.500393967633E12,5609824.0
1.500380321475E12,2648800.0,1.500384869755E12,4226080.0,1.500389413799E12,4405424.0,1.500393967881E12,5625936.0
1.50038032173E12,2654768.0,1.500384870006E12,4263456.0,1.500389414053E12,4416656.0,1.500393968131E12,5671360.0
1.500380321977E12,2674032.0,1.500384870251E12,4274336.0,1.500389414304E12,4439232.0,1.500393968383E12,5687728.0
1.50038032223E12,2681776.0,1.500384870505E12,4306352.0,1.500389414555E12,4463456.0,1.500393968633E12,5704880.0
1.50038032248E12,2708432.0,1.500384870751E12,4318384.0,1.500389414806E12,4479872.0,1.500393968882E12,5737024.0
1.500380322734E12,2714576.0,1.500384871005E12,4330416.0,1.50038941505E12,4515504.0,1.500393969131E12,5754384.0
1.500380322977E12,2728976.0,1.500384871255E12,4354176.0,1.500389415301E12,4530800.0,1.500393969384E12,5800832.0
1.500380323229E12,2740272.0,1.500384871504E12,4366544.0,1.500389415549E12,4564816.0,1.500393969632E12,5819536.0
1.500380323479E12,2745920.0,1.50038487175E12,4395312.0,1.500389415804E12,4577968.0,1.500393969881E12,5851040.0
1.500380323731E12,2774112.0,1.500384871998E12,4405760.0,1.500389416055E12,4593232.0,1.50039397013E12,5889920.0
1.500380323975E12,2780384.0,1.500384872254E12,4422320.0,1.500389416302E12,4615792.0,1.500393970386E12,5907088.0
1.500380324229E12,2809024.0,1.500384872502E12,4443872.0,1.500389416552E12,4630464.0,1.500393970633E12,5953744.0
1.500380324477E12,2813616.0,1.500384872751E12,4458912.0,1.500389416807E12,4664608.0,1.500393970884E12,5971008.0
1.500380324725E12,2819232.0,1.500384872993E12,4494336.0,1.500389417052E12,4678816.0,1.500393971128E12,6013136.0
1.500380324975E12,2833168.0,1.500384873257E12,4507472.0,1.500389417304E12,4712928.0,1.500393971375E12,6028912.0
1.500380325236E12,2840592.0,1.500384873501E12,4542768.0,1.500389417552E12,4729856.0,1.500393971632E12,6045984.0
1.500380325471E12,2874896.0,1.500384873745E12,4553456.0,1.500389417797E12,4769936.0,1.500393971875E12,6079712.0
1.500380325725E12,2879760.0,1.500384874002E12,4566176.0,1.500389418049E12,4794256.0,1.500393972123E12,6098208.0
1.500380325976E12,2893808.0,1.500384874255E12,4588272.0,1.500389418302E12,4805344.0,1.500393972382E12,6139136.0
1.500380326225E12,2903792.0,1.500384874498E12,4600544.0,1.500389418551E12,4835184.0,1.50039397263E12,6158640.0
1.500380326474E12,2909696.0,1.500384874753E12,4631120.0,1.5003894188E12,4850208.0,1.500393972885E12,6206224.0
1.500380326728E12,2923840.0,1.500384875001E12,4647472.0,1.500389419049E12,4872848.0,1.500393973131E12,6223520.0
1.500380326982E12,2929712.0,1.500384875251E12,4675984.0,1.500389419306E12,4899680.0,1.500393973384E12,6242064.0
1.500380327227E12,2945792.0,1.500384875498E12,4698288.0,1.500389419551E12,4920416.0,1.500393973633E12,6274672.0
1.500380327474E12,2951024.0,1.500384875753E12,4710144.0,1.500389419805E12,4958256.0,1.500393973882E12,6292192.0
1.500380327728E12,2961184.0,1.500384875999E12,4732928.0,1.50038942005E12,4974848.0,1.50039397413E12,6334656.0
1.500380327974E12,2970800.0,1.500384876251E12,4743984.0,1.5003894203E12,5011568.0,1.500393974381E12,6352432.0
1.500380328224E12,2978752.0,1.5003848765E12,4777488.0,1.500389420557E12,5022816.0,1.500393974634E12,6380064.0
1.500380328475E12,3002160.0,1.500384876755E12,4788128.0,1.5003894208E12,5043600.0,1.50039397488E12,6417712.0
1.50038032873E12,3007792.0,1.500384877E12,4806496.0,1.500389421048E12,5066128.0,1.500393975132E12,6435968.0
1.500380328974E12,3031648.0,1.500384877255E12,4832976.0,1.500389421308E12,5079360.0,1.50039397538E12,6484368.0
1.500380329232E12,3036240.0,1.500384877501E12,4843536.0,1.500389421551E12,5120656.0,1.50039397563E12,6501760.0
1.500380329477E12,3043376.0,1.500384877748E12,4884240.0,1.500389421808E12,5133520.0,1.500393975881E12,6545472.0
1.500380329724E12,3052384.0,1.500384878002E12,4896336.0,1.500389422052E12,5182864.0,1.500393976134E12,6563152.0
1.500380329974E12,3060896.0,1.500384878256E12,4927552.0,1.500389422302E12,5194224.0,1.500393976386E12,6586096.0
1.50038033023E12,3073392.0,1.500384878503E12,4937920.0,1.500389422558E12,5206832.0,1.500393976627E12,6618512.0
1.500380330482E12,3080608.0,1.500384878748E12,4956304.0,1.500389422808E12,5234400.0,1.500393976878E12,6635488.0
1.500380330726E12,3095120.0,1.500384879003E12,4978912.0,1.500389423057E12,5246896.0,1.50039397713E12,6683936.0
1.500380330975E12,3104720.0,1.500384879258E12,4990928.0,1.500389423306E12,5285312.0,1.500393977381E12,6700000.0
1.500380331228E12,3110512.0,1.500384879502E12,5030112.0,1.500389423554E12,5298448.0,1.500393977629E12,6732304.0
1.500380331474E12,3124064.0,1.500384879754E12,5042320.0,1.500389423812E12,5331920.0,1.500393977882E12,6764704.0
1.500380331724E12,3129920.0,1.500384880006E12,5078848.0,1.50038942405E12,5344576.0,1.500393978126E12,6783568.0
1.500380331971E12,3156656.0,1.500384880266E12,5089888.0,1.500389424303E12,5357184.0,1.500393978378E12,6821472.0
1.500380332225E12,3161024.0,1.500384880498E12,5114224.0,1.50038942455E12,5394624.0,1.500393978622E12,6844272.0
1.500380332473E12,3166576.0,1.500384880756E12,5143280.0,1.500389424801E12,5409728.0,1.500393978872E12,6892592.0
1.500380332726E12,3180160.0,1.500384881009E12,5156144.0,1.500389425053E12,5447152.0,1.500393979123E12,6908880.0
1.500380332974E12,3186160.0,1.500384881252E12,5185392.0,1.500389425303E12,5459936.0,1.500393979374E12,6933536.0
